collected_at_utc,robot_id,robot_name,db_name,query,search_url,hit_count,status,notes
2026-08-11T13:38:49+00:00,ROBOT-0053,Pepper,ACM_DL,"""Pepper"" AND (""social robot"" OR ""human-robot interaction"" OR pediatric OR child OR clinical OR therapy)",https://dl.acm.org/action/doSearch?AllField=%22Pepper%22%20AND%20%28%22social%20robot%22%20OR%20%22human-robot%20interaction%22%20OR%20pediatric%20OR%20child%20OR%20clinical%20OR%20therapy%29,,MANUAL_PENDING,접근 권한/기관 구독 환경에서 수동 확인 필요
2026-08-11T13:38:49+00:00,ROBOT-0053,Pepper,SCOPUS,"""Pepper"" AND (""social robot"" OR ""human-robot interaction"" OR pediatric OR child OR clinical OR therapy)",https://www.scopus.com/results/results.uri?query=%22Pepper%22%20AND%20%28%22social%20robot%22%20OR%20%22human-robot%20interaction%22%20OR%20pediatric%20OR%20child%20OR%20clinical%20OR%20therapy%29,,MANUAL_PENDING,접근 권한/기관 구독 환경에서 수동 확인 필요
2026-08-11T13:38:49+00:00,ROBOT-0054,Qoobo,PUBMED,"(Qoobo[Title/Abstract]) AND (""social robot""[Title/Abstract] OR ""human-robot interaction""[Title/Abstract] OR pediatric[Title/Abstract] OR child[Title/Abstract] OR clinical[Title/Abstract] OR therapy[Title/Abstract])",https://pubmed.ncbi.nlm.nih.gov/?term=%28Qoobo%5BTitle/Abstract%5D%29%20AND%20%28%22social%20robot%22%5BTitle/Abstract%5D%20OR%20%22human-robot%20interaction%22%5BTitle/Abstract%5D%20OR%20pediatric%5BTitle/Abstract%5D%20OR%20child%5BTitle/Abstract%5D%20OR%20clinical%5BTitle/Abstract%5D%20OR%20therapy%5BTitle/Abstract%5D%29,,AUTO_FAILED:URLError,
2026-08-11T13:38:49+00:00,ROBOT-0054,Qoobo,IEEE_XPLORE,"""Qoobo"" AND (""social robot"" OR ""human-robot interaction"" OR pediatric OR child OR clinical OR therapy)",https://ieeexplore.ieee.org/search/searchresult.jsp?queryText=%22Qoobo%22%20AND%20%28%22social%20robot%22%20OR%20%22human-robot%20interaction%22%20OR%20pediatric%20OR%20child%20OR%20clinical%20OR%20therapy%29,,MANUAL_PENDING,접근 권한/기관 구독 환경에서 수동 확인 필요
2026-08-11T13:38:49+00:00,ROBOT-0054,Qoobo,ACM_DL,"""Qoobo"" AND (""social robot"" OR ""human-robot interaction"" OR pediatric OR child OR clinical OR therapy)",https://dl.acm.org/action/doSearch?AllField=%22Qoobo%22%20AND%20%28%22social%20robot%22%20OR%20%22human-robot%20interaction%22%20OR%20pediatric%20OR%20child%20OR%20clinical%20OR%20therapy%29,,MANUAL_PENDING,접근 권한/기관 구독 환경에서 수동 확인 필요
2026-08-11T13:38:49+00:00,ROBOT-0054,Qoobo,SCOPUS,"""Qoobo"" AND (""social robot"" OR ""human-robot interaction"" OR pediatric OR child OR clinical OR therapy)",https://www.scopus.com/results/results.uri?query=%22Qoobo%22%20AND%20%28%22social%20robot%22%20OR%20%22human-robot%20interaction%22%20OR%20pediatric%20OR%20child%20OR%20clinical%20OR%20therapy%29,,MANUAL_PENDING,접근 권한/기관 구독 환경에서 수동 확인 필요
2026-08-11T13:38:49+00:00,ROBOT-0055,Vector,PUBMED,"(Vector[Title/Abstract]) AND (""social robot""[Title/Abstract] OR ""human-robot interaction""[Title/Abstract] OR pediatric[Title/Abstract] OR child[Title/Abstract] OR clinical[Title/Abstract] OR therapy[Title/Abstract])",https://pubmed.ncbi.nlm.nih.gov/?term=%28Vector%5BTitle/Abstract%5D%29%20AND%20%28%22social%20robot%22%5BTitle/Abstract%5D%20OR%20%22human-robot%20interaction%22%5BTitle/Abstract%5D%20OR%20pediatric%5BTitle/Abstract%5D%20OR%20child%5BTitle/Abstract%5D%20OR%20clinical%5BTitle/Abstract%5D%20OR%20therapy%5BTitle/Abstract%5D%29,,AUTO_FAILED:URLError,
2026-08-11T13:38:49+00:00,ROBOT-0055,Vector,IEEE_XPLORE,"""Vector"" AND (""social robot"" OR ""human-robot interaction"" OR pediatric OR child OR clinical OR therapy)",https://ieeexplore.ieee.org/search/searchresult.jsp?queryText=%22Vector%22%20AND%20%28%22social%20robot%22%20OR%20%22human-robot%20interaction%22%20OR%20pediatric%20OR%20child%20OR%20clinical%20OR%20therapy%29,,MANUAL_PENDING,접근 권한/기관 구독 환경에서 수동 확인 필요
2026-08-11T13:38:49+00:00,ROBOT-0055,Vector,ACM_DL,"""Vector"" AND (""social robot"" OR ""human-robot interaction"" OR pediatric OR child OR clinical OR therapy)",https://dl.acm.org/action/doSearch?AllField=%22Vector%22%20AND%20%28%22social%20robot%22%20OR%20%22human-robot%20interaction%22%20OR%20pediatric%20OR%20child%20OR%20clinical%20OR%20therapy%29,,MANUAL_PENDING,접근 권한/기관 구독 환경에서 수동 확인 필요
2026-08-11T13:38:49+00:00,ROBOT-0055,Vector,SCOPUS,"""Vector"" AND (""social robot"" OR ""human-robot interaction"" OR pediatric OR child OR clinical OR therapy)",https://www.scopus.com/results/results.uri?query=%22Vector%22%20AND%20%28%22social%20robot%22%20OR%20%22human-robot%20interaction%22%20OR%20pediatric%20OR%20child%20OR%20clinical%20OR%20therapy%29,,MANUAL_PENDING,접근 권한/기관 구독 환경에서 수동 확인 필요
